train/explained_variance,train/n_updates,rollout/ep_rew_mean,train/learning_rate,time/time_elapsed,train/std,train/entropy_loss,train/policy_loss,time/fps,rollout/ep_len_mean,time/total_timesteps,train/value_loss,time/iterations,eval/mean_reward,eval/mean_ep_length
-93.72575378417969,100598,172.39847584999995,0.0005,61,0.6247302293777466,-1.8933651447296143,34.143856048583984,129,46.4,503000,173.1234893798828,1600,,
-0.011779546737670898,100698,189.61950604999998,0.0005,65,0.6235994100570679,-1.890437364578247,-0.27553072571754456,130,48.46,503500,4.662508487701416,1700,,
0.9371353983879089,100798,209.35856181,0.0005,68,0.6240789890289307,-1.8924798965454102,2.501819372177124,130,50.95,504000,3.0184013843536377,1800,,
-0.3393831253051758,100898,225.28828961000002,0.0005,72,0.6247881054878235,-1.8945289850234985,8.127029418945312,131,52.86,504500,48.85327911376953,1900,,
-2.481545925140381,100998,,0.0005,,0.6249799728393555,-1.8946068286895752,19.878860473632812,,,505000,150.0749053955078,,230.23056259999998,53.6
,,245.64258435000002,,76,,,,130,55.09,505000,,2000,,
0.06529349088668823,101098,254.22976788999998,0.0005,79,0.6235673427581787,-1.8905746936798096,-2.4904582500457764,131,56.0,505500,5.200405120849609,2100,,
-0.5749579668045044,101198,263.65394248,0.0005,83,0.621187686920166,-1.8811744451522827,15.558320999145508,132,56.92,506000,54.32231521606445,2200,,
0.647315263748169,101298,264.03927921,0.0005,86,0.6210775375366211,-1.8815014362335205,-1.6848057508468628,133,56.69,506500,28.020009994506836,2300,,
0.1930018663406372,101398,266.4286721,0.0005,89,0.620090126991272,-1.875590205192566,1.8550776243209839,133,56.86,507000,3.8033390045166016,2400,,
-0.28512096405029297,101498,271.74027,0.0005,93,0.6205816864967346,-1.8795181512832642,6.271600246429443,133,57.24,507500,20.484426498413086,2500,,
-1.085036277770996,101598,262.01539425,0.0005,96,0.6225549578666687,-1.8858543634414673,22.660484313964844,134,55.74,508000,133.7928466796875,2600,,
0.0787476897239685,101698,263.13319108,0.0005,100,0.621046781539917,-1.8806675672531128,-13.675555229187012,134,55.76,508500,94.15711975097656,2700,,
-1.697568655014038,101798,244.35347322,0.0005,103,0.620051383972168,-1.8777475357055664,-33.80730056762695,135,53.32,509000,466.0668029785156,2800,,
0.4714885354042053,101898,221.62850894000002,0.0005,107,0.6206192970275879,-1.8787965774536133,-1.949051856994629,135,50.95,509500,38.948638916015625,2900,,
0.9817951321601868,101998,,0.0005,,0.6236846446990967,-1.8893091678619385,-1.1631237268447876,,,510000,0.4730025827884674,,268.8809996,56.4
,,214.71413209000002,,111,,,,134,50.28,510000,,3000,,
0.33740806579589844,102098,215.78726099999997,0.0005,114,0.6274517774581909,-1.8995914459228516,10.174054145812988,135,50.59,510500,14.388839721679688,3100,,
-0.19103682041168213,102198,217.94946148000005,0.0005,117,0.6265738010406494,-1.8981987237930298,-19.54682731628418,136,50.86,511000,140.64024353027344,3200,,
0.944352924823761,102298,219.32040259999997,0.0005,120,0.6264429092407227,-1.8981417417526245,-10.673379898071289,136,51.1,511500,68.9211654663086,3300,,
0.18940186500549316,102398,217.38111080000002,0.0005,124,0.6233288049697876,-1.8881381750106812,-2.711909770965576,136,50.82,512000,10.49265193939209,3400,,
0.6672511100769043,102498,224.99548410999995,0.0005,127,0.6217763423919678,-1.8847360610961914,-8.474692344665527,137,51.45,512500,14.740893363952637,3500,,
0.26204532384872437,102598,220.61012716000002,0.0005,130,0.6178838014602661,-1.8738082647323608,-0.7096725702285767,137,51.03,513000,3.035611867904663,3600,,
0.9200174808502197,102698,211.13241459000005,0.0005,133,0.6180906295776367,-1.8743152618408203,0.47435322403907776,138,50.24,513500,0.8240050673484802,3700,,
0.6887640953063965,102798,216.76759926000003,0.0005,137,0.6167893409729004,-1.868329644203186,1.0081452131271362,138,51.11,514000,1.452968955039978,3800,,
0.6674885749816895,102898,221.49493591,0.0005,140,0.6166735887527466,-1.8691425323486328,2.970594882965088,138,51.74,514500,11.227747917175293,3900,,
0.9637546539306641,102998,,0.0005,,0.6145579814910889,-1.8632484674453735,1.473504900932312,,,515000,2.2217233180999756,,194.1668896,49.4
,,221.71022389999996,,144,,,,138,51.91,515000,,4000,,
-0.467415452003479,103098,208.25318851,0.0005,148,0.6143734455108643,-1.8614673614501953,-5.8150787353515625,138,50.03,515500,15.53234577178955,4100,,
0.8540772199630737,103198,192.42857352,0.0005,151,0.6092526912689209,-1.8439196348190308,2.2099552154541016,138,48.29,516000,2.264308214187622,4200,,
0.784990131855011,103298,191.84034430999998,0.0005,155,0.610022783279419,-1.8474197387695312,-3.3165194988250732,138,48.31,516500,15.070090293884277,4300,,
0.8707931041717529,103398,194.46670686000004,0.0005,158,0.6108133792877197,-1.8488715887069702,5.598540782928467,138,48.61,517000,11.210458755493164,4400,,
0.8440496325492859,103498,189.95668314,0.0005,161,0.6147593259811401,-1.8620785474777222,2.3608551025390625,139,48.18,517500,2.724745512008667,4500,,
0.8350924253463745,103598,202.85460844999997,0.0005,165,0.6132076978683472,-1.8573322296142578,9.31408405303955,139,49.49,518000,56.31211471557617,4600,,
0.7821592092514038,103698,209.21135285,0.0005,168,0.6113033890724182,-1.851403832435608,-0.6142962574958801,139,50.03,518500,1.4194709062576294,4700,,
0.6670812368392944,103798,207.27169146,0.0005,171,0.6104044914245605,-1.8479255437850952,-6.795774936676025,139,49.56,519000,18.22443199157715,4800,,
0.572536826133728,103898,219.21778050000003,0.0005,174,0.6112418174743652,-1.8505626916885376,-1.6425930261611938,140,50.79,519500,4.999414443969727,4900,,
0.6345983147621155,103998,,0.0005,,0.614068865776062,-1.8604167699813843,-2.6281120777130127,,,520000,4.589667797088623,,246.53049779999998,57.2
,,216.46864077,,178,,,,139,50.52,520000,,5000,,
0.7930158376693726,104098,217.75057553,0.0005,182,0.612201452255249,-1.8538703918457031,4.733529090881348,139,50.61,520500,6.707310676574707,5100,,
-0.03510558605194092,104198,230.17672762999996,0.0005,185,0.6107174158096313,-1.8484874963760376,20.016510009765625,140,52.26,521000,121.5331039428711,5200,,
0.74187833070755,104298,237.50567894000002,0.0005,188,0.610209584236145,-1.846215844154358,0.9899166226387024,140,53.28,521500,4.845384120941162,5300,,
0.5846923589706421,104398,226.99144124999998,0.0005,191,0.6098674535751343,-1.8444607257843018,1.4909875392913818,140,52.07,522000,2.3736071586608887,5400,,
0.9878811240196228,104498,214.29775583,0.0005,195,0.6106913685798645,-1.8479713201522827,-0.21534959971904755,140,50.51,522500,0.12036736309528351,5500,,
-0.8304121494293213,104598,203.21174994999998,0.0005,198,0.607746958732605,-1.8398250341415405,1.2224470376968384,141,49.26,523000,6.039944648742676,5600,,
-5.547062873840332,104698,181.48007953,0.0005,201,0.6072189807891846,-1.837672472000122,20.112751007080078,141,46.39,523500,870.4025268554688,5700,,
0.8930730819702148,104798,174.25300271000003,0.0005,205,0.6067386865615845,-1.835204005241394,2.168440341949463,141,45.76,524000,5.249997615814209,5800,,
0.6118390560150146,104898,178.78337020000004,0.0005,208,0.6073791980743408,-1.8378006219863892,3.8214142322540283,141,46.1,524500,26.458587646484375,5900,,
0.7891707420349121,104998,,0.0005,,0.6102771759033203,-1.8475217819213867,-1.4013124704360962,,,525000,9.539698600769043,,254.347339,62.0
,,188.83479151,,213,,,,140,47.61,525000,,6000,,
0.5289773941040039,105098,191.25308801000003,0.0005,216,0.6111710071563721,-1.850160002708435,-4.193100452423096,140,47.88,525500,5.036607265472412,6100,,
0.6843034029006958,105198,183.83675963000002,0.0005,219,0.6100509166717529,-1.8462494611740112,13.24390697479248,141,46.76,526000,37.41255569458008,6200,,
0.648483157157898,105298,176.60154545,0.0005,223,0.6073199510574341,-1.837429404258728,-93.10443115234375,141,45.67,526500,1865.033203125,6300,,
0.34685999155044556,105398,187.98540723999997,0.0005,226,0.6058309078216553,-1.832358956336975,7.3005900382995605,141,47.35,527000,25.241201400756836,6400,,
0.7891201376914978,105498,186.30050735,0.0005,229,0.6051913499832153,-1.8303194046020508,11.443405151367188,141,47.36,527500,64.5956802368164,6500,,
0.8768453001976013,105598,203.52291963,0.0005,232,0.6017688512802124,-1.8184822797775269,-2.535127878189087,141,49.55,528000,3.15675950050354,6600,,
0.9723452925682068,105698,220.11714613999996,0.0005,235,0.6006370782852173,-1.814517617225647,-0.20851503312587738,142,51.97,528500,0.2212555706501007,6700,,
0.6238178014755249,105798,228.91084420999996,0.0005,239,0.6014072895050049,-1.8185291290283203,-2.262563467025757,142,53.15,529000,1.8594850301742554,6800,,
0.8251685500144958,105898,224.22456160000002,0.0005,242,0.5997985601425171,-1.8131287097930908,-1.5197917222976685,142,52.62,529500,0.9955894351005554,6900,,
0.8914948105812073,105998,,0.0005,,0.5993082523345947,-1.8110367059707642,-1.6278800964355469,,,530000,1.5301812887191772,,233.1727988,51.6
,,211.8827114,,246,,,,141,50.91,530000,,7000,,
0.6312947273254395,106098,206.12732678,0.0005,249,0.5998057723045349,-1.81314218044281,-1.4599045515060425,142,50.03,530500,2.8416574001312256,7100,,
0.9148025512695312,106198,205.19151703,0.0005,253,0.5999502539634705,-1.811564326286316,0.5418856739997864,142,49.79,531000,0.37842807173728943,7200,,
-0.07788753509521484,106298,209.22069754000003,0.0005,256,0.5976791977882385,-1.806038737297058,-12.153027534484863,142,50.42,531500,68.67940521240234,7300,,
-2.832068681716919,106398,202.57484553000003,0.0005,259,0.5973708629608154,-1.8041614294052124,-6.597569942474365,142,49.76,532000,65.4105453491211,7400,,
0.822918176651001,106498,181.60932238000004,0.0005,263,0.5964453816413879,-1.8007735013961792,-3.2598845958709717,142,46.7,532500,6.646045207977295,7500,,
-6.603551387786865,106598,167.47894022000008,0.0005,266,0.597264289855957,-1.8049453496932983,-28.325937271118164,142,45.12,533000,189.76182556152344,7600,,
0.9529224634170532,106698,154.58540512000002,0.0005,270,0.5927221775054932,-1.788767695426941,1.6156128644943237,142,43.45,533500,1.108646273612976,7700,,
0.79337078332901,106798,158.03560539,0.0005,273,0.5970115065574646,-1.8029831647872925,-2.3271844387054443,142,44.02,534000,5.278707027435303,7800,,
0.34814226627349854,106898,164.81219506999997,0.0005,276,0.5976947546005249,-1.8056350946426392,-1.2078531980514526,142,44.91,534500,4.955837249755859,7900,,
0.9642255902290344,106998,,0.0005,,0.6024981737136841,-1.8213475942611694,2.973813056945801,,,535000,6.160977840423584,,237.9315368,53.6
,,167.46112300000001,,280,,,,142,45.18,535000,,8000,,
-0.05191397666931152,107098,171.89600935,0.0005,283,0.5999285578727722,-1.8131412267684937,8.783731460571289,142,45.83,535500,35.31147766113281,8100,,
0.6752548813819885,107198,174.62359246999998,0.0005,286,0.598800778388977,-1.8090146780014038,-5.325207710266113,142,46.15,536000,19.952594757080078,8200,,
-1.0636029243469238,107298,167.35603295,0.0005,290,0.597025990486145,-1.8036190271377563,1.6576906442642212,142,45.14,536500,13.845173835754395,8300,,
-0.2918727397918701,107398,168.32968874000002,0.0005,293,0.5965625047683716,-1.8021026849746704,6.7011332511901855,142,45.57,537000,29.602380752563477,8400,,
0.7712792754173279,107498,169.3628481,0.0005,297,0.5973036289215088,-1.8045142889022827,0.9599893689155579,143,45.66,537500,3.9651939868927,8500,,
0.9592087268829346,107598,187.10046919,0.0005,300,0.5990509986877441,-1.8095448017120361,-3.1949141025543213,143,47.91,538000,3.9959774017333984,8600,,
0.23055905103683472,107698,196.96842811,0.0005,303,0.6004582047462463,-1.8141281604766846,7.780050754547119,143,49.06,538500,48.29832077026367,8700,,
0.8133348226547241,107798,200.11828311999997,0.0005,306,0.596743106842041,-1.802092432975769,4.718719005584717,143,49.14,539000,44.41921615600586,8800,,
0.9452182650566101,107898,205.35422765000007,0.0005,310,0.5925031900405884,-1.7878338098526,2.7916839122772217,143,49.58,539500,5.787350654602051,8900,,
0.9241272807121277,107998,,0.0005,,0.5948153734207153,-1.7947858572006226,-4.93355131149292,,,540000,6.3690667152404785,,241.97693399999997,50.8
,,205.39581958,,314,,,,143,49.45,540000,,9000,,
0.95122891664505,108098,198.37391791999994,0.0005,317,0.595550537109375,-1.7972034215927124,-2.7958457469940186,143,48.14,540500,1.4955573081970215,9100,,
-2.2551677227020264,108198,192.82982943000002,0.0005,321,0.5982039570808411,-1.805378794670105,-42.01198196411133,143,47.24,541000,883.5580444335938,9200,,
-0.2612067461013794,108298,203.61299703999998,0.0005,324,0.5983692407608032,-1.8072254657745361,-3.201303482055664,143,48.65,541500,15.510785102844238,9300,,
0.38726747035980225,108398,210.55021469999997,0.0005,327,0.5984853506088257,-1.8091853857040405,-10.746851921081543,143,49.1,542000,46.67699432373047,9400,,
0.6622862219810486,108498,205.88895552000002,0.0005,331,0.5997086763381958,-1.8129876852035522,-4.118748664855957,143,48.28,542500,6.843776702880859,9500,,
0.9499978423118591,108598,199.78228109999998,0.0005,334,0.6005116105079651,-1.8152267932891846,0.5249528884887695,143,47.4,543000,0.6965752243995667,9600,,
0.7719950079917908,108698,191.15741287,0.0005,337,0.6011319160461426,-1.8173424005508423,-4.046385288238525,143,46.35,543500,3.822371244430542,9700,,
0.6643179059028625,108798,143.59023487000002,0.0005,341,0.5995901823043823,-1.8101929426193237,0.3914649188518524,143,39.59,544000,0.6639854311943054,9800,,
0.9501522183418274,108898,140.55804487999995,0.0005,345,0.5977456569671631,-1.8047723770141602,-1.368026614189148,143,39.0,544500,0.7024577856063843,9900,,
0.6353695392608643,108998,,0.0005,,0.5992365479469299,-1.8098267316818237,8.195563316345215,,,545000,31.700780868530273,,264.22541859999995,56.0
,,140.74011492,,349,,,,143,39.14,545000,,10000,,
0.7853869199752808,109098,150.48702003999998,0.0005,352,0.6004749536514282,-1.8133147954940796,-1.7518835067749023,143,40.34,545500,4.4316606521606445,10100,,
0.9508872628211975,109198,154.52846211000002,0.0005,355,0.596947431564331,-1.8016254901885986,-2.8401858806610107,143,40.9,546000,3.589682102203369,10200,,
-0.11930525302886963,109298,156.19731807,0.0005,358,0.6000880599021912,-1.8120464086532593,20.50412940979004,143,41.24,546500,251.3393096923828,10300,,
0.9720057249069214,109398,167.54986749000003,0.0005,362,0.6031600832939148,-1.8213701248168945,1.6830711364746094,143,42.44,547000,0.8539561629295349,10400,,
0.9987103939056396,109498,169.83881145000004,0.0005,365,0.6026530265808105,-1.8199036121368408,0.6577832102775574,143,42.61,547500,0.11391184478998184,10500,,
0.7405068874359131,109598,179.09361485999997,0.0005,368,0.6069250702857971,-1.8338931798934937,3.7718284130096436,143,44.02,548000,6.414055824279785,10600,,
0.9625695943832397,109698,202.23060023999997,0.0005,371,0.6064979434013367,-1.8327537775039673,3.367107391357422,144,47.39,548500,3.9155595302581787,10700,,
0.9955964088439941,109798,224.79720168999995,0.0005,374,0.6049354076385498,-1.8271687030792236,-0.6303430795669556,144,50.66,549000,0.15996067225933075,10800,,
-7.615673065185547,109898,240.93964740000004,0.0005,377,0.604568362236023,-1.8262147903442383,58.3790283203125,144,53.08,549500,780.7770385742188,10900,,
0.9908336997032166,109998,,0.0005,,0.6039763689041138,-1.8249057531356812,0.6370723843574524,,,550000,0.185262992978096,,147.63076619999998,44.4
,,256.2636304,,381,,,,143,54.93,550000,,11000,,
0.8792092204093933,110098,262.20050729999997,0.0005,385,0.6059978604316711,-1.8310264348983765,-1.040561556816101,144,55.6,550500,15.694093704223633,11100,,
0.7961870431900024,110198,262.37830122,0.0005,388,0.6092173457145691,-1.8410570621490479,-2.998166799545288,144,55.7,551000,6.191807746887207,11200,,
0.7766916751861572,110298,257.89513752,0.0005,391,0.6127826571464539,-1.8529831171035767,-2.4114456176757812,144,55.02,551500,2.033466339111328,11300,,
0.9103821516036987,110398,264.62456614,0.0005,394,0.6097676753997803,-1.8427448272705078,-1.9262027740478516,144,56.13,552000,7.183827877044678,11400,,
0.6458632946014404,110498,263.38276529,0.0005,398,0.6060711741447449,-1.8300487995147705,0.841731071472168,144,55.99,552500,0.9708039164543152,11500,,
-0.14635956287384033,110598,270.47745253,0.0005,401,0.6066380739212036,-1.8346785306930542,7.8389482498168945,144,56.91,553000,66.44265747070312,11600,,
0.7379330396652222,110698,277.94282895,0.0005,404,0.6068745851516724,-1.8358500003814697,-4.530015468597412,144,57.62,553500,9.898459434509277,11700,,
0.7976070642471313,110798,229.13038709999998,0.0005,408,0.6084790229797363,-1.8409451246261597,-2.024549961090088,144,50.46,554000,3.091646671295166,11800,,
-2.8445770740509033,110898,142.62592766,0.0005,413,0.6114246845245361,-1.8496700525283813,-4.911637783050537,143,36.97,554500,136.18682861328125,11900,,
-19.513566970825195,110998,,0.0005,,0.6146646738052368,-1.8614208698272705,-0.3251846432685852,,,555000,0.7407872080802917,,3.8361736,10.6
,,24.3534613,,419,,,,142,16.28,555000,,12000,,
-2.9797730445861816,111098,5.45787676,0.0005,425,0.6163722276687622,-1.8672746419906616,5.113993167877197,142,11.41,555500,14.297204971313477,12100,,
-1.59244966506958,111198,5.76973204,0.0005,431,0.6204208135604858,-1.8802965879440308,-6.421966552734375,141,11.62,556000,33.847103118896484,12200,,
0.6575157642364502,111298,16.80820927,0.0005,435,0.6176661252975464,-1.871376395225525,-1.4213262796401978,141,14.34,556500,2.1008594036102295,12300,,
0.7497286796569824,111398,41.893489790000004,0.0005,438,0.6178594827651978,-1.87297785282135,13.113374710083008,141,18.51,557000,103.00078582763672,12400,,
0.281994104385376,111498,63.73447308,0.0005,441,0.6153705716133118,-1.8626314401626587,-0.663451611995697,141,22.28,557500,9.844819068908691,12500,,
0.8568769693374634,111598,87.28835047000001,0.0005,444,0.6167898774147034,-1.8686386346817017,-4.154685974121094,141,26.18,558000,5.719218730926514,12600,,
0.23280805349349976,111698,109.23414514,0.0005,447,0.6202743053436279,-1.8789936304092407,3.8895676136016846,141,29.79,558500,15.629916191101074,12700,,
0.4692176580429077,111798,137.72651305,0.0005,450,0.6207342147827148,-1.8810606002807617,-20.752958297729492,141,34.05,559000,112.64139556884766,12800,,
0.9701575636863708,111898,162.07409512,0.0005,454,0.6228305101394653,-1.8888965845108032,-5.914119243621826,142,37.94,559500,4.658604621887207,12900,,
0.9419199228286743,111998,,0.0005,,0.6211821436882019,-1.8826202154159546,-0.700134813785553,,,560000,0.48269811272621155,,184.5583962,44.8
,,188.95994991999996,,458,,,,141,41.99,560000,,13000,,
0.6501051187515259,112098,211.86766777000005,0.0005,461,0.6223860383033752,-1.8861782550811768,2.054699182510376,141,45.8,560500,3.3346328735351562,13100,,
0.5137468576431274,112198,233.54320930999998,0.0005,464,0.6248237490653992,-1.8959646224975586,2.358625650405884,142,49.76,561000,3.986492156982422,13200,,
0.9871039986610413,112298,251.98839134999994,0.0005,467,0.6230363845825195,-1.8896888494491577,-0.9635597467422485,142,53.2,561500,0.484776109457016,13300,,
-10.41485595703125,112398,269.71847806,0.0005,470,0.6223726868629456,-1.8885688781738281,-66.68212127685547,142,56.15,562000,1588.6468505859375,13400,,
0.9695169925689697,112498,282.07876973000003,0.0005,473,0.6208499670028687,-1.8824433088302612,1.4487686157226562,142,58.28,562500,0.7855181097984314,13500,,
0.9083335995674133,112598,273.31597919,0.0005,477,0.6147727966308594,-1.8625786304473877,2.0262279510498047,142,57.51,563000,1.6090010404586792,13600,,
0.9948762059211731,112698,274.38016556,0.0005,480,0.617661714553833,-1.8722118139266968,-0.8632060885429382,142,57.54,563500,0.20227782428264618,13700,,
0.9705680012702942,112798,273.06682787,0.0005,483,0.6183291673660278,-1.8749523162841797,2.3096625804901123,142,57.28,564000,2.6462109088897705,13800,,
0.9009717106819153,112898,276.47814237,0.0005,486,0.6229113340377808,-1.8892163038253784,-4.794881820678711,142,57.77,564500,9.548096656799316,13900,,
0.9275952577590942,112998,,0.0005,,0.6241873502731323,-1.893815279006958,7.446024417877197,,,565000,27.167333602905273,,217.68170920000003,52.2
,,268.04075212,,491,,,,142,57.06,565000,,14000,,
0.9334086775779724,113098,263.26360115,0.0005,494,0.6253468990325928,-1.897237777709961,2.081666946411133,142,56.9,565500,1.8961635828018188,14100,,
0.9609656929969788,113198,256.09871667,0.0005,497,0.6238318681716919,-1.8918622732162476,-4.484385967254639,142,56.12,566000,9.113334655761719,14200,,
0.715044379234314,113298,260.80691604,0.0005,500,0.6264146566390991,-1.9016220569610596,-3.7392444610595703,142,56.52,566500,6.93495512008667,14300,,
0.9038209319114685,113398,261.20143406,0.0005,503,0.6306115984916687,-1.9121490716934204,-0.12559139728546143,142,56.47,567000,0.21184447407722473,14400,,
0.9636380672454834,113498,254.90810698999996,0.0005,507,0.6322669982910156,-1.9173592329025269,-0.5855664014816284,142,55.51,567500,2.0527169704437256,14500,,
0.9923422336578369,113598,255.42295600000006,0.0005,510,0.6332715153694153,-1.9223415851593018,0.5703038573265076,143,55.61,568000,0.20283685624599457,14600,,
0.9543822407722473,113698,258.20660859,0.0005,513,0.6353338956832886,-1.9284199476242065,-5.440659999847412,143,56.06,568500,13.682509422302246,14700,,
0.8386181592941284,113798,248.62022675,0.0005,516,0.6311620473861694,-1.916182518005371,-0.5705468058586121,143,55.33,569000,0.7035385370254517,14800,,
0.98341965675354,113898,249.96407643999999,0.0005,519,0.6305495500564575,-1.9132168292999268,1.4737752676010132,143,55.95,569500,0.8049500584602356,14900,,
0.9355261325836182,113998,,0.0005,,0.6333550810813904,-1.9218418598175049,5.3165459632873535,,,570000,12.039888381958008,,427.993743,71.6
,,250.13852799999998,,523,,,,143,56.02,570000,,15000,,
0.9906460642814636,114098,257.73063194,0.0005,526,0.634689450263977,-1.9255818128585815,-1.690988540649414,143,56.58,570500,1.187620759010315,15100,,
0.891578733921051,114198,239.25061517000003,0.0005,530,0.6364113092422485,-1.9314998388290405,7.743972301483154,143,53.33,571000,10.448458671569824,15200,,
-1.6419951915740967,114298,188.37388679000003,0.0005,534,0.6375942230224609,-1.9372318983078003,-44.70294189453125,143,45.03,571500,321.54522705078125,15300,,
0.8137729167938232,114398,110.0285808,0.0005,540,0.6409832835197449,-1.9463344812393188,-1.5235449075698853,142,30.16,572000,0.8560763597488403,15400,,
0.7586907148361206,114498,28.83467894,0.0005,545,0.6410157680511475,-1.947365403175354,2.8098561763763428,142,17.11,572500,3.1403748989105225,15500,,
0.7688441872596741,114598,13.369861090000002,0.0005,550,0.6417993307113647,-1.9486725330352783,-0.7546738982200623,141,14.83,573000,0.9787485003471375,15600,,
0.7404581308364868,114698,28.95374886,0.0005,554,0.6439021825790405,-1.956337332725525,5.479259967803955,141,17.53,573500,12.966483116149902,15700,,
0.9915122389793396,114798,44.48766353999999,0.0005,558,0.6439709663391113,-1.956203818321228,0.28996869921684265,141,20.32,574000,0.05124356970191002,15800,,
0.9776389598846436,114898,66.58903979,0.0005,561,0.6442632079124451,-1.9558117389678955,6.1459550857543945,141,23.72,574500,3.938704013824463,15900,,
0.6507428884506226,114998,,0.0005,,0.642876923084259,-1.9535677433013916,-0.7407926321029663,,,575000,5.366609573364258,,258.7015396,50.2
,,88.81913816999999,,565,,,,141,26.82,575000,,16000,,
-6.518984317779541,115098,113.62951795,0.0005,568,0.6475085616111755,-1.9673490524291992,-39.40433120727539,141,30.79,575500,1282.8870849609375,16100,,
0.47861194610595703,115198,133.69197508000002,0.0005,571,0.6476741433143616,-1.9686530828475952,1.3712568283081055,141,34.02,576000,4.43439245223999,16200,,
0.8548693656921387,115298,155.92309360000002,0.0005,575,0.6464716792106628,-1.965328574180603,0.7070363163948059,141,38.0,576500,0.8991249203681946,16300,,
0.8077117204666138,115398,174.79111183000003,0.0005,578,0.6429958343505859,-1.9536389112472534,-3.055002450942993,141,41.53,577000,5.0315399169921875,16400,,
0.9931301474571228,115498,190.55236169000003,0.0005,581,0.6414155960083008,-1.9483321905136108,-0.20834259688854218,141,44.51,577500,0.06455331295728683,16500,,
0.6618473529815674,115598,210.05968315,0.0005,584,0.6377154588699341,-1.937768578529358,-1.3612728118896484,141,47.39,578000,7.199048042297363,16600,,
0.9219844937324524,115698,223.17575563999998,0.0005,587,0.6403008103370667,-1.9460804462432861,-3.8558812141418457,142,49.66,578500,3.685436725616455,16700,,
0.8098116517066956,115798,241.54854314,0.0005,590,0.6381319761276245,-1.9399722814559937,-3.2893168926239014,142,52.27,579000,4.705719947814941,16800,,
0.688095211982727,115898,258.77476931999996,0.0005,594,0.6394157409667969,-1.9424781799316406,-4.0824737548828125,142,54.65,579500,15.684211730957031,16900,,
0.6148765087127686,115998,,0.0005,,0.6398492455482483,-1.9439553022384644,1.7950359582901,,,580000,75.71398162841797,,202.4889714,43.2
,,260.55535055,,598,,,,142,54.59,580000,,17000,,
0.9487143158912659,116098,269.56381816,0.0005,601,0.637245774269104,-1.9355911016464233,-0.12824738025665283,142,55.94,580500,0.3438014090061188,17100,,
0.9267303347587585,116198,263.65769388,0.0005,604,0.6362214088439941,-1.9330557584762573,0.5587186217308044,142,54.87,581000,0.6886774897575378,17200,,
0.8220740556716919,116298,263.13975281,0.0005,607,0.6354548931121826,-1.9306102991104126,-1.2133736610412598,142,54.64,581500,10.21699047088623,17300,,
0.9811875224113464,116398,270.80976608,0.0005,611,0.6320220232009888,-1.920204520225525,0.011131000705063343,142,55.15,582000,0.291061133146286,17400,,
0.9804304242134094,116498,277.39185193000003,0.0005,614,0.6355969905853271,-1.9307266473770142,0.7350611090660095,142,55.24,582500,0.24609528481960297,17500,,
