#{"t_start": 1776887679.3879743, "env_id": "None"}
r,l,t
12.727745,12,17218.384767
3.188955,10,17218.926092
-22.107962,10,17219.446733
19.887545,14,17220.19386
16.087483,14,17220.930216
34.416105,14,17221.714412
-5.746212,11,17222.300566
-7.684388,11,17222.900356
17.799334,14,17223.635746
17.94737,13,17224.296072
4.305475,12,17224.906967
57.679988,15,17225.707965
-1.997408,13,17226.396753
19.740246,13,17227.064077
0.086275,13,17227.734558
23.606675,13,17228.419438
63.925544,17,17229.290408
17.265299,13,17230.041521
10.649616,11,17230.650109
18.763582,13,17231.364356
9.945338,12,17231.995008
26.533466,15,17232.836409
-2.016586,12,17233.488586
33.009987,15,17234.291998
19.220779,13,17234.968946
85.02361,18,17235.899796
7.859606,12,17236.546292
19.886982,14,17237.350073
12.289297,11,17237.985604
28.082588,14,17238.755845
15.22125,13,17239.443244
47.859689,17,17240.371041
19.420121,13,17241.066279
40.087566,15,17241.854703
39.078033,14,17242.548462
19.616819,14,17243.336418
46.567413,16,17244.217144
41.086578,15,17244.986141
21.563773,13,17245.655157
56.610764,16,17246.487432
29.817852,14,17247.220983
18.763896,13,17247.902646
-3.973151,11,17248.497864
10.761504,14,17249.23192
2.12626,12,17249.905683
26.337888,14,17250.645421
40.067356,15,17251.40852
31.524532,14,17252.152914
12.961364,12,17252.770343
28.379921,14,17253.472661
10.289231,12,17254.088404
15.153439,13,17254.788972
16.525484,13,17255.498435
39.033043,15,17256.245965
9.962354,13,17256.946948
-5.042653,12,17257.577526
-6.04555,12,17258.183232
-4.857389,12,17258.867129
-12.006539,12,17259.529554
-10.499861,11,17260.132364
11.85632,13,17260.864112
-8.112923,11,17261.438585
6.421769,14,17262.166903
-0.027765,13,17262.856634
39.46804,15,17263.613279
-18.910556,39,17265.530782
44.310689,18,17266.451466
40.253133,16,17267.292785
19.305204,14,17268.019451
0.353047,15,17268.775728
22.578939,14,17269.498498
24.305894,13,17270.19202
24.481735,15,17270.951407
0.992408,14,17271.645631
3.94667,13,17272.327066
16.882764,13,17273.010934
1.129265,12,17273.687623
16.721843,15,17274.483137
46.555836,17,17275.373589
31.249052,15,17276.149928
28.086377,15,17276.934237
12.952395,13,17277.631846
18.097087,13,17278.324145
15.296306,14,17279.121406
26.208781,17,17279.963568
0.334101,12,17280.597201
38.004357,19,17281.603868
-4.702814,13,17282.293981
4.983541,13,17282.97628
23.533189,13,17283.654838
-10.512037,12,17284.287955
-12.454313,10,17284.829708
32.804007,15,17285.602843
12.675923,13,17286.259736
62.298412,18,17287.13207
47.731846,46,17289.349903
74.367298,20,17290.403525
42.173979,17,17291.390501
44.291635,19,17292.484895
4.881964,14,17293.227709
25.275087,15,17294.02108
-15.833966,11,17294.627917
21.929691,15,17295.39811
34.072263,19,17296.399638
1.789675,14,17297.226546
2.135467,12,17297.838136
-15.499185,11,17298.432592
-23.641426,13,17299.124568
-13.905576,11,17299.68669
-0.850997,13,17300.380865
-14.371233,13,17301.078425
-5.025794,13,17301.739357
17.539785,14,17302.441642
124.661403,24,17303.686256
29.132973,15,17304.490213
44.015588,16,17305.376656
28.274805,14,17306.11989
40.391954,16,17307.016319
10.672166,13,17307.725712
112.776518,24,17308.914432
-4.578132,12,17310.437181
-0.041098,11,17311.039398
64.68725,17,17311.895715
-9.298373,11,17312.747576
-5.652211,12,17313.371213
-13.768415,10,17313.914557
19.809998,13,17314.638232
9.426332,12,17315.359922
-3.952541,13,17316.029273
-16.291839,12,17316.677206
-2.563923,13,17317.365275
5.324562,13,17318.082757
21.472092,14,17318.819434
-10.435247,11,17319.450526
29.816571,13,17320.134693
2.032314,12,17320.780055
25.802336,13,17321.470176
-20.258936,11,17322.054559
66.387096,18,17322.953057
12.234588,12,17323.585696
-3.170778,12,17324.218909
3.122049,12,17324.860724
51.98933,16,17325.669948
52.167867,15,17326.433162
6.374514,11,17327.028301
0.130832,13,17327.72817
21.679618,13,17328.448563
25.779033,22,17329.626218
6.810533,12,17330.271917
64.319527,16,17331.064009
16.811639,13,17331.736209
9.181042,11,17332.330157
16.56643,13,17333.00289
33.237329,15,17333.765656
-7.034476,11,17334.364119
25.234136,15,17335.149639
36.903823,16,17335.971246
5.696632,12,17336.642655
-20.466696,11,17337.245177
-0.736927,13,17337.947954
35.700745,14,17338.680543
13.041759,14,17339.426082
-3.389244,11,17340.02708
21.803043,12,17340.709723
-3.601607,12,17341.334662
-13.016015,12,17341.965007
10.701226,13,17342.649924
-11.729042,11,17343.232938
86.018517,18,17344.104403
19.423008,14,17344.821156
-8.785579,12,17345.469215
0.010347,12,17346.177411
11.335359,12,17346.81829
1.095054,13,17347.50278
76.840746,18,17348.405182
38.609831,14,17349.126643
85.861183,19,17350.096709
-8.710479,12,17350.739909
12.659842,13,17351.398555
15.864762,13,17352.138005
-12.431108,12,17352.786229
16.448456,13,17353.493075
12.671115,12,17354.124959
48.705789,17,17355.005333
3.915893,11,17355.595339
15.720774,15,17356.366276
32.142103,14,17357.051627
-9.572919,11,17357.6394
-3.277943,11,17358.228166
13.454926,13,17358.903385
30.281129,13,17359.565846
26.58924,12,17360.190105
-12.422214,11,17360.788948
11.198308,13,17361.488697
32.034531,14,17362.210434
12.251905,13,17362.913257
-7.836148,12,17363.547344
-3.194256,12,17364.160944
-3.963779,12,17364.792042
12.8176,12,17365.447328
55.753866,17,17366.33573
-0.611961,11,17366.910857
-8.852411,12,17367.571393
-5.153625,12,17368.222638
63.500595,17,17369.061684
5.969621,11,17369.63018
-17.953597,12,17370.278943
-3.520711,10,17370.825617
30.998547,15,17371.624154
7.338292,13,17372.327132
-7.83908,11,17372.887866
8.379246,13,17373.578737
-17.422919,12,17374.207702
3.544911,11,17374.780414
15.55114,13,17375.44176
-1.526096,11,17376.04559
11.589842,13,17376.781553
6.511439,12,17377.423243
-2.0301,11,17377.992514
24.74172,14,17378.728778
43.685845,15,17379.49259
-6.470373,11,17380.080857
15.724999,12,17380.778731
23.712386,14,17381.540638
26.520883,18,17382.4856
13.265649,13,17383.182493
11.181706,15,17383.994333
-12.050677,12,17384.635063
0.040716,12,17385.261942
-11.561693,12,17385.892332
5.184374,12,17386.535954
31.473741,14,17387.330464
5.829902,12,17387.959771
20.59629,14,17388.677992
-13.72365,11,17389.293273
-8.738872,11,17389.915881
18.866502,14,17390.637239
31.980856,15,17391.391852
26.792239,14,17392.126014
14.648063,14,17392.90975
13.660679,12,17393.519034
-13.188451,11,17394.100556
1.701941,11,17394.685377
10.66674,13,17395.344689
-5.992523,11,17395.905779
17.57537,14,17396.61676
-8.719332,11,17397.222418
14.400162,13,17397.924276
32.911322,14,17398.669312
21.145333,14,17399.410715
-0.596651,11,17400.040186
10.236598,12,17400.703899
35.387213,15,17401.520058
13.489572,12,17402.167872
15.108561,13,17402.906596
6.199939,11,17403.528478
43.617924,16,17404.369109
-13.471535,11,17404.970467
34.686411,14,17405.698075
87.424274,18,17406.647357
39.694337,14,17407.38319
2.144436,12,17408.025983
5.497537,13,17408.695029
15.1478,13,17409.437299
16.675699,14,17410.16058
9.250784,14,17410.945452
0.549207,11,17411.513432
10.261901,12,17412.161274
-12.591375,11,17412.768758
2.009296,12,17413.426157
10.626951,12,17414.041378
-13.560191,11,17414.677579
2.226244,11,17415.275266
48.850352,17,17416.13201
9.491993,14,17416.86782
46.907465,16,17417.706347
17.975238,12,17418.346172
-4.772665,11,17418.962949
-1.649055,11,17419.5265
14.168276,14,17420.268626
20.8942,13,17420.944378
13.369607,13,17421.611018
57.108861,17,17422.511502
8.049649,11,17423.127787
-3.716315,12,17423.787611
16.72429,13,17424.449918
-10.410454,12,17425.075443
-17.203731,10,17425.627645
10.75273,11,17426.197396
17.146512,14,17426.899505
-17.427367,10,17427.443345
37.073363,15,17428.249795
11.461812,12,17428.874954
1.25998,11,17429.483569
12.146582,12,17430.168938
-13.045055,12,17430.813731
20.949012,14,17431.527925
9.394278,13,17432.200969
-11.53669,11,17432.773551
59.757361,17,17433.708404
-4.815777,12,17434.381537
-7.869446,11,17434.993641
2.675805,12,17435.635056
-5.938478,11,17436.220192
36.229894,14,17436.952612
56.573084,17,17437.875999
12.182792,13,17438.597581
13.323764,13,17439.340157
-3.975947,12,17439.954584
38.82572,15,17440.751884
12.735195,12,17441.386659
10.185057,12,17442.078308
15.18693,15,17442.880291
16.383013,13,17443.562222
-0.007696,12,17444.216511
49.620446,15,17445.013493
11.611619,13,17445.689523
55.57857,16,17446.517072
3.640394,11,17447.099756
28.210616,14,17447.831213
44.296478,14,17448.547697
12.839151,13,17449.239461
32.078104,15,17450.054626
-16.36467,10,17450.58798
32.878824,13,17451.291745
11.836169,13,17451.966726
-96.173016,55,17454.656852
-6.964859,11,17455.293957
-10.176235,12,17455.913819
17.552881,14,17456.650763
67.659449,18,17457.59892
40.218894,17,17458.447482
29.440885,14,17459.191467
65.38056,17,17460.063863
32.930607,13,17460.735163
-16.352035,12,17461.390945
14.66762,12,17462.02444
10.137974,11,17462.61316
19.31449,13,17463.301025
-7.035949,12,17463.929148
-0.832508,12,17464.574365
15.903059,13,17465.267649
44.980099,16,17466.073396
5.936483,13,17466.761292
-3.774707,12,17467.387002
0.240255,11,17467.972673
19.695798,14,17468.682332
-5.595302,13,17469.372138
2.918104,12,17470.018752
21.377395,13,17470.765131
28.604376,14,17471.54433
31.269401,14,17472.292724
16.348574,13,17472.990267
28.884792,16,17473.849261
43.429021,15,17474.640957
12.177162,13,17475.323481
-9.710218,11,17475.950982
17.773263,13,17476.62307
16.591524,13,17477.311346
15.369648,13,17477.992196
41.649382,16,17478.815756
-11.988547,11,17479.414611
15.689619,12,17480.047216
34.604471,14,17480.825004
9.766021,12,17481.482765
-0.555863,13,17482.214057
-11.754736,11,17482.806633
-10.727309,12,17483.517178
23.092797,12,17484.210719
13.535216,12,17484.840443
6.027903,11,17485.466408
10.490601,13,17486.196564
-12.391706,13,17486.946762
92.183938,22,17488.04725
-6.13748,13,17488.723525
15.375376,15,17489.595275
4.735458,15,17490.403627
5.543978,11,17491.014232
-14.027608,11,17491.646142
-0.948986,11,17492.255449
9.866968,14,17493.000745
91.225788,19,17494.012992
8.763967,13,17494.699151
28.389722,15,17495.487556
-8.251194,11,17496.09116
-9.949923,11,17496.673927
6.449454,11,17497.250516
35.710311,14,17498.026628
-8.777462,13,17498.719136
15.3611,12,17499.352533
15.487198,14,17500.051509
66.691111,18,17500.974291
16.278877,13,17501.723295
1.391048,12,17502.339515
15.304301,13,17503.026431
2.804533,12,17503.663168
10.970494,13,17504.40924
9.767312,13,17505.082996
9.819235,12,17505.727515
10.234967,13,17506.45873
134.201026,22,17507.547334
14.475627,12,17508.176066
16.604502,14,17508.897222
4.299856,13,17509.559839
6.429143,13,17510.247938
11.44273,12,17510.886161
34.714979,15,17511.688909
45.719975,16,17512.52887
8.671191,12,17513.150752
15.452545,14,17513.903289
12.13333,13,17514.593672
15.475322,12,17515.23524
32.836386,16,17516.117397
13.940884,14,17516.892872
-16.535135,11,17517.494844
33.812188,15,17518.250886
22.743022,13,17518.94543
17.571266,15,17519.693276
0.302291,12,17520.29689
15.537006,14,17521.067405
15.661849,13,17521.752785
13.845262,12,17522.391524
16.087231,15,17523.143858
-1.975846,11,17523.738168
-1.592243,11,17524.342425
12.448071,11,17524.890703
-13.219733,11,17525.501948
31.356565,14,17526.236719
80.717621,18,17527.188218
36.926066,15,17527.961603
-9.389686,12,17528.583078
3.610765,13,17529.286714
-2.665019,12,17529.990591
5.403918,12,17530.627817
21.307316,14,17531.357131
20.356909,13,17532.063226
15.068708,15,17532.90513
-11.808465,11,17533.506285
-15.85808,10,17534.042991
-18.489399,10,17534.629781
-6.507281,11,17535.209937
-2.067339,12,17535.816449
-14.263229,12,17536.455738
67.880221,17,17537.342042
21.173248,13,17538.05962
3.187551,12,17538.687751
3.282244,13,17539.376795
36.583607,14,17540.10087
13.197955,12,17540.720424
-0.318708,11,17541.308672
13.173474,12,17541.958906
62.409509,17,17542.842032
27.221291,15,17543.604343
4.645628,12,17544.2098
61.634953,15,17544.996054
-0.179799,12,17545.634294
6.193844,12,17546.290261
37.319969,16,17547.099853
62.439251,16,17547.928225
8.095559,13,17548.623841
46.825695,16,17549.44563
7.579122,12,17550.083975
27.098141,13,17550.736714
1.848027,12,17551.393008
3.675084,13,17552.058465
27.388275,13,17552.740849
-0.223352,14,17553.484095
44.692411,15,17554.244323
9.274894,13,17554.919323
8.795243,13,17555.595441
-1.995116,12,17556.231577
2.696998,12,17556.883603
4.770587,13,17557.56034
217.666861,29,17559.048573
61.934948,17,17559.889206
3.117712,10,17560.431487
25.986968,13,17561.104352
36.970149,15,17561.870864
-5.814567,11,17562.448375
49.853285,16,17563.277571
27.811614,14,17564.020292
4.767609,11,17564.586091
-5.674822,11,17565.177302
28.821273,14,17565.912133
97.533715,20,17566.888086
-9.650542,12,17567.50258
4.614664,12,17568.149001
38.047671,14,17568.888987
5.367198,13,17569.559766
-0.129306,11,17570.159145
13.63215,14,17570.900791
38.483563,15,17571.6483
-5.678629,12,17572.271608
1.905302,12,17572.893251
7.663848,12,17573.532129
-7.372326,11,17574.141171
-10.233515,12,17574.853906
13.451187,12,17575.515261
-1.842425,12,17576.912085
41.829486,14,17577.680374
0.635714,12,17578.332736
-0.83592,11,17578.92143
21.281937,15,17579.725132
14.266246,13,17580.392217
20.416611,14,17581.12025
26.012476,14,17581.810541
-5.099773,12,17582.441895
60.83091,16,17583.27458
12.962056,12,17583.912075
-5.939669,11,17584.500074
-10.147859,12,17585.196558
-11.493157,11,17585.802952
20.473124,12,17586.44414
37.396658,15,17587.203098
9.98428,12,17587.850204
7.342915,13,17588.541685
24.041883,14,17589.276088
-0.090605,12,17589.949565
47.004577,15,17590.731519
25.129626,14,17591.466824
65.910619,17,17592.357069
23.456388,15,17593.137045
56.605566,16,17594.003065
67.747991,18,17595.029556
17.231561,13,17595.712343
11.209901,12,17596.351766
7.104557,13,17597.039568
28.67428,15,17597.899724
60.685416,17,17598.766316
75.315916,18,17599.738849
-9.001088,11,17600.338682
11.911098,12,17601.007051
9.122195,12,17601.648922
9.102988,13,17602.316256
34.371605,13,17602.964995
12.163829,12,17603.668235
22.851574,14,17604.402399
-4.429441,12,17605.031228
12.211174,13,17605.727548
8.861195,12,17606.352577
26.489916,14,17607.088448
-19.282188,11,17607.67071
11.668799,11,17608.240894
44.181496,16,17609.045202
-0.125015,13,17609.743629
22.2693,14,17610.495543
49.088229,16,17611.415945
12.068044,13,17612.134406
14.277242,12,17612.816638
5.717208,13,17613.473611
24.34724,15,17614.237221
11.288075,13,17614.924545
14.194595,12,17615.56165
50.205467,16,17616.381876
15.208388,12,17617.004579
24.452905,14,17617.734621
13.873413,13,17618.390495
23.093607,14,17619.105542
14.138618,13,17619.816153
51.560094,16,17620.621375
27.470568,14,17621.37635
33.854238,14,17622.086787
-3.563442,11,17622.685824
-7.266735,12,17623.367649
8.309196,11,17623.936606
28.413099,13,17624.649436
28.234277,15,17625.434379
9.605395,11,17626.032272
10.065481,12,17626.651575
2.504396,12,17627.271777
9.526617,12,17627.916682
20.645579,13,17628.647122
47.85424,16,17629.45933
82.405822,18,17630.402168
-2.18948,13,17631.079335
4.154448,12,17631.770823
-11.588866,11,17632.37801
96.216021,20,17633.400592
20.515978,14,17634.18043
25.391978,14,17634.924518
3.643494,11,17635.520965
54.651808,16,17636.338866
-15.200864,12,17637.014447
61.053877,17,17637.880292
41.793639,16,17638.707521
28.940842,13,17639.460632
0.740765,12,17640.166022
-15.603713,11,17640.778668
3.282567,11,17641.36836
-6.495182,11,17641.966742
2.345026,11,17642.545225
-3.107605,12,17643.203964
20.804057,14,17643.907179
41.708706,16,17644.688898
116.315133,21,17645.759738
9.420524,12,17646.419996
40.41662,15,17647.221903
26.736299,15,17648.07939
20.449173,14,17648.814106
17.669121,13,17649.515598
34.824768,14,17650.236125
16.15793,13,17650.949907
-3.160235,11,17651.539664
-9.446838,11,17652.160805
27.496469,15,17652.968923
22.183501,13,17653.656732
76.39456,18,17654.541666
21.018074,14,17655.276582
93.731923,19,17656.242626
17.706371,13,17656.920459
9.854985,12,17657.567206
19.654393,14,17658.364934
1.767498,11,17658.957972
59.600624,16,17659.750138
56.797096,17,17660.577487
11.899391,13,17661.271508
-6.380801,12,17661.900702
15.991612,13,17662.566428
15.86396,13,17663.250559
16.119058,12,17663.895781
-9.495372,12,17664.515745
64.995347,18,17665.4118
70.032052,18,17666.327835
22.33694,14,17667.067834
15.027017,12,17667.72026
12.388114,14,17668.430176
42.887139,15,17669.203029
8.954248,12,17669.860548
37.076895,14,17670.566163
20.083345,13,17671.25036
30.15302,14,17671.989816
14.147929,13,17672.704997
57.98499,17,17673.559541
1.397977,12,17674.191282
38.230057,15,17674.95701
3.888118,12,17675.614042
39.662501,15,17676.388505
14.094336,12,17677.028297
7.432135,12,17677.713694
11.707861,12,17678.367191
22.770096,14,17679.08207
24.674742,15,17679.855876
23.715213,13,17680.516603
33.371894,14,17681.235719
7.761753,13,17681.903399
24.405468,13,17682.590112
56.479664,16,17683.443028
14.723551,12,17684.074222
25.441196,13,17684.767288
11.860185,12,17685.404602
79.175499,17,17686.26979
-11.751445,10,17686.807856
34.045785,14,17687.556595
21.45031,13,17688.224553
11.352338,12,17688.850229
3.16015,12,17689.482936
18.028438,12,17690.152846
39.960909,16,17690.980694
22.179421,14,17691.698052
19.937803,14,17692.445323
29.982741,13,17693.121316
20.753967,13,17693.789308
15.672845,13,17694.496345
40.505431,15,17695.280303
35.491151,15,17696.131849
14.413755,13,17696.803765
15.623546,14,17697.536227
8.980084,12,17698.170546
10.154125,14,17698.945919
36.914749,14,17699.6551
22.422744,15,17700.430904
-2.73275,11,17701.019911
56.54374,16,17701.805907
12.063247,12,17702.453179
9.274516,12,17703.102244
32.533191,13,17703.790974
-12.181717,12,17704.463223
10.193767,11,17705.039879
-10.310211,16,17705.871234
72.303897,19,17706.882956
5.293119,13,17707.571711
-0.942832,12,17708.221883
1.371813,12,17708.872185
-2.058999,12,17709.520419
27.243233,14,17710.31742
-2.917669,12,17710.967349
37.291641,14,17711.694002
9.292587,12,17712.34917
13.289463,12,17712.979316
27.347134,13,17713.702874
162.904245,25,17714.975396
19.683746,12,17715.638382
56.977174,16,17716.486421
42.560576,15,17717.292372
0.716286,12,17717.90711
18.201672,14,17718.641915
11.133075,11,17719.220272
-1.500989,12,17719.839262
63.884771,17,17720.701797
33.805124,15,17721.482475
9.445627,13,17722.133164
6.273185,13,17722.784763
14.035059,12,17723.419638
33.327526,14,17724.150105
-9.006742,12,17724.817016
13.118727,12,17725.470221
41.789792,16,17726.33111
18.410167,13,17727.008947
-6.417667,11,17727.590309
4.671191,12,17728.222593
27.767179,15,17729.002977
26.513486,13,17729.690719
6.894377,11,17730.299562
114.245412,21,17731.345294
47.665852,15,17732.142807
16.305995,14,17732.919036
54.894136,17,17733.857901
59.9726,17,17734.719552
63.667659,16,17735.551355
-10.855279,11,17736.138521
-6.439413,12,17736.784483
54.754573,16,17737.65995
23.945813,13,17738.399927
39.727959,15,17739.193941
46.687172,16,17740.00189
35.038951,15,17740.815562
-14.402207,11,17741.408378
17.633729,11,17742.005684
14.183077,14,17742.799115
1.698035,11,17743.405796
-2.726057,12,17744.02228
36.573685,15,17744.802551
90.503762,20,17745.823117
13.19423,14,17746.571651
23.813619,14,17747.309721
15.121191,13,17747.989575
26.208609,15,17748.751335
-14.900306,11,17749.337566
1.331836,12,17749.973667
2.747944,13,17750.684736
16.92746,14,17751.41972
26.229705,14,17752.157651
12.607432,13,17752.826241
25.329025,14,17753.561261
9.615763,13,17754.239246
57.581437,15,17755.019654
21.050813,13,17755.730406
15.777208,14,17756.505089
44.799272,16,17757.375357
-11.585304,11,17757.967875
18.003345,14,17758.679059
16.255287,14,17759.425095
6.624097,11,17760.024415
8.843572,13,17760.710727
9.979601,13,17761.397694
9.640168,12,17762.026832
20.206958,13,17762.713676
16.624962,13,17763.410415
20.14842,14,17764.218316
15.507299,13,17764.95267
35.848045,16,17765.768939
20.694641,14,17766.495027
17.908409,14,17767.208016
20.847693,14,17767.940391
17.145477,14,17768.638278
11.581628,14,17769.345399
86.147195,18,17770.304567
8.83803,12,17770.938772
2.985034,11,17771.545811
12.016605,13,17772.229378
-12.704009,12,17772.860282
16.115194,12,17773.482049
14.240028,14,17774.20342
28.794631,15,17774.957715
10.958588,12,17775.597821
11.969575,13,17776.279463
20.496347,14,17777.055738
13.144361,13,17777.756606
59.678582,17,17778.633181
17.870816,12,17779.257003
59.032106,16,17780.05082
-4.882011,12,17780.687357
58.100825,17,17781.544118
41.713376,15,17782.335929
-8.864521,11,17782.911905
-16.621044,12,17783.577592
3.275802,11,17784.216513
5.930922,14,17784.980235
24.695486,14,17785.733557
16.952796,13,17786.478759
19.047231,12,17787.128154
26.398956,15,17787.912413
66.690623,17,17788.783724
44.545251,16,17789.581568
-12.482202,11,17790.178964
7.102637,12,17790.857165
20.90159,14,17791.585294
-14.007246,12,17792.212648
-0.340505,13,17792.90543
43.136633,15,17793.686741
83.396758,19,17794.670387
17.82326,13,17795.338771
-12.262761,12,17795.965631
13.8988,13,17796.6474
7.853243,11,17797.213063
-17.759842,11,17797.831513
97.205397,19,17798.83745
9.083679,12,17799.48574
68.559374,18,17800.378245
7.467572,13,17801.057302
-10.906475,11,17801.649616
-8.25323,11,17802.248462
36.894425,15,17803.043036
48.976433,16,17803.85886
-2.133752,13,17804.527971
0.244954,13,17805.224501
12.203247,11,17805.787197
5.878431,11,17806.360518
38.52376,15,17807.122062
-2.708037,12,17807.793748
50.216338,16,17808.648842
49.031632,17,17809.508934
-2.518414,13,17810.202407
21.007514,14,17811.200078
33.419367,14,17811.961139
8.928112,13,17812.641346
32.243697,15,17813.463098
3.344448,11,17814.044944
40.132669,14,17814.805171
65.898236,17,17815.672782
52.097705,16,17816.48464
14.33447,14,17817.226988
-1.629602,12,17817.93124
3.944897,12,17818.59524
-7.223578,12,17819.257414
-12.308078,11,17819.872148
6.020388,13,17820.555522
8.507704,13,17821.241379
-1.581199,11,17821.807361
50.256136,17,17822.679223
-12.11456,12,17823.348417
-14.541753,11,17823.951932
15.595483,12,17824.614704
2.049768,12,17825.280935
13.173015,12,17825.899782
125.823539,21,17826.921978
84.647713,19,17827.870977
1.654189,11,17828.462032
-0.166113,11,17829.051079
14.886419,12,17829.697685
41.143864,16,17830.520229
26.513592,15,17831.306646
-8.005074,12,17832.009348
21.574277,13,17832.699576
35.205996,16,17833.506983
-7.618834,13,17834.231374
11.632961,13,17834.976533
24.139719,14,17835.706734
78.896779,19,17836.682996
25.193447,14,17837.408025
39.849232,14,17838.153981
25.947377,13,17838.856853
44.753601,16,17839.772045
-20.440666,11,17840.381041
36.225579,14,17841.138519
5.800131,13,17842.560902
13.4241,13,17843.275295
24.351746,14,17844.099823
4.676459,11,17844.731357
12.558065,11,17845.314005
91.768691,21,17846.354802
24.831711,14,17847.074546
-3.93325,13,17847.796389
-16.073238,12,17848.446347
-0.409548,12,17849.075178
121.181738,22,17850.203778
-9.415491,12,17850.838004
9.299657,13,17851.497006
14.25303,13,17852.186511
70.956537,17,17853.066013
79.975507,18,17854.023506
19.947628,14,17854.766499
-8.544652,11,17855.345487
4.431086,12,17855.99665
8.230306,13,17856.675588
88.38503,20,17857.640982
46.409983,15,17858.398709
19.159648,13,17859.076399
4.741664,12,17859.771277
31.298419,15,17860.590334
20.486706,13,17861.285501
15.344553,14,17862.014311
25.2678,12,17862.628145
50.919702,16,17863.438578
18.116613,14,17864.154117
-5.073512,12,17864.78
53.738087,17,17865.697042
15.872044,12,17866.353756
37.056364,15,17867.110071
7.831671,13,17867.827548
3.521466,12,17868.469853
30.93571,15,17869.250625
16.050863,15,17870.018162
6.295214,12,17870.677027
24.61909,14,17871.412552
6.656529,11,17872.0031
13.884444,14,17872.724617
10.7423,13,17873.397626
18.045489,13,17874.076034
58.085039,18,17874.992378
17.441435,13,17875.714221
-1.509528,12,17876.377291
10.590529,13,17877.062586
10.748183,14,17877.772949
38.07834,16,17878.578988
23.886386,14,17879.324493
13.066759,12,17879.953006
13.020455,13,17880.616512
27.41081,14,17881.396237
20.687593,14,17882.130016
-10.226909,13,17882.81188
25.777567,15,17883.577038
89.512359,20,17884.571896
-8.564502,12,17885.226367
13.408648,12,17885.841156
38.866926,15,17886.632293
-13.569182,11,17887.233164
17.219374,13,17887.906895
22.998701,13,17888.567325
16.240107,13,17889.232195
12.319326,13,17889.923997
64.630198,17,17890.838791
62.100501,16,17891.690299
11.467734,12,17892.335276
14.944424,14,17893.045023
48.062941,17,17893.935813
13.052834,13,17894.631546
40.072129,18,17895.589303
22.220237,14,17896.320462
12.363097,12,17896.980483
-8.061796,11,17897.581949
63.005165,17,17898.424211
40.93462,15,17899.182204
8.857396,12,17899.821331
55.893759,18,17900.756489
18.503976,13,17901.432702
11.818543,13,17902.130972
8.683035,13,17902.827406
120.047407,22,17903.929151
1.460533,12,17904.590912
1.952742,13,17905.285463
-3.410165,11,17905.893886
16.510515,13,17906.594012
16.245872,15,17907.463759
-0.99145,12,17908.109999
8.44555,14,17908.860334
13.95535,12,17909.525244
8.110283,11,17910.167908
35.298151,15,17910.944647
-5.670878,12,17911.580091
-0.868211,12,17912.243575
-14.389131,23,17913.392227
-0.882611,12,17914.003496
23.420572,15,17914.796728
23.690433,14,17915.52242
63.929859,18,17916.459143
15.613165,14,17917.266011
8.373587,12,17917.900281
13.249211,14,17918.657389
-2.611192,13,17919.378692
9.217364,12,17919.989346
26.561151,15,17920.778232
-14.450621,10,17921.306218
16.337225,12,17921.911867
11.577745,13,17922.628541
78.79973,19,17923.610391
7.019946,14,17924.307173
17.281699,13,17924.956366
17.441981,12,17925.57098
-6.48363,12,17926.218239
39.578827,14,17926.91767
111.004427,21,17928.00241
21.500501,14,17928.73064
24.409045,14,17929.472745
33.995299,16,17930.311182
31.466114,14,17931.038139
0.199951,12,17931.663367
1.05843,12,17932.27891
51.510503,15,17933.106372
11.809102,13,17933.816869
-16.205969,12,17934.472924
-5.479046,12,17935.089207
-12.285177,12,17935.705762
2.09246,13,17936.389723
22.21726,14,17937.106635
34.057418,15,17937.918171
12.404147,12,17938.557766
6.279842,11,17939.153039
20.981644,14,17939.959687
3.069899,12,17940.650727
11.014022,13,17941.339497
24.636367,14,17942.070683
45.050001,17,17942.909962
17.077794,13,17943.605227
30.278226,16,17944.426095
34.130731,15,17945.192353
10.102996,13,17945.853982
5.381242,13,17946.539603
65.552948,18,17947.445645
4.841061,13,17948.100602
31.697751,14,17948.87597
36.166198,13,17949.572425
6.183736,12,17950.194308
13.772381,12,17950.847248
2.649423,12,17951.474404
88.913458,19,17952.423812
14.918596,12,17953.033817
11.554135,13,17953.724357
35.601261,15,17954.505264
50.43236,16,17955.317252
40.642866,16,17956.09911
-2.58031,11,17956.683592
15.525059,14,17957.443453
11.309982,12,17958.070194
33.724978,14,17958.809625
3.749142,11,17959.412422
31.29474,15,17960.171734
8.576567,13,17960.882628
23.731729,14,17961.665618
21.915703,14,17962.435648
9.378016,12,17963.120571
23.071027,13,17963.805847
22.836305,15,17964.631112
7.183413,12,17965.28056
11.035979,14,17965.983998
19.398744,13,17966.680821
12.708764,12,17967.323083
2.271407,13,17967.999911
3.948346,14,17968.700847
26.573015,13,17969.387315
126.049015,23,17970.543141
24.044902,15,17971.29446
18.085384,14,17972.040389
11.60643,13,17972.734185
46.313617,20,17973.786599
45.707446,16,17974.641817
0.182221,11,17975.252847
61.048085,17,17976.118924
28.014602,14,17976.871187
1.777281,12,17977.529753
46.235462,16,17978.340886
-8.03279,13,17979.080042
41.885371,17,17979.964022
33.891277,15,17980.742612
19.370193,13,17981.458882
102.931132,21,17982.520939
67.392691,18,17983.435194
