#{"t_start": 1776865388.9570847, "env_id": "None"}
r,l,t
34.539444,14,987.462983
55.622405,20,988.331278
17.790259,63,991.073392
40.013109,16,991.781308
-130.020405,66,994.64198
44.851349,15,995.280435
35.624928,16,995.995771
57.681734,16,996.683269
47.473461,16,997.387426
41.150179,14,998.000748
49.453844,19,998.85624
59.378809,16,999.580942
26.341287,13,1000.128115
202.380484,26,1001.273344
151.221903,24,1002.290369
91.692173,18,1003.076388
39.683932,14,1003.694149
35.686845,13,1004.271215
54.098844,15,1005.002516
46.538067,16,1005.714347
73.659406,20,1006.591449
23.735163,16,1007.351119
55.050066,19,1008.279193
45.372227,15,1008.975584
-31.324243,36,1010.615556
33.044411,15,1011.247869
43.035785,15,1011.903369
-201.785215,59,1014.550921
84.077833,29,1015.846628
57.175249,15,1016.504567
-11.607976,45,1018.480619
29.877463,13,1019.054005
29.325725,14,1019.669175
39.012615,14,1020.276667
-91.537771,40,1022.113681
-62.532437,74,1025.481341
42.451088,15,1026.126674
-391.741227,90,1030.029142
53.500439,14,1030.681719
41.868747,14,1031.279635
57.131175,15,1031.953344
10.188751,30,1033.287669
56.012076,15,1033.970333
34.014593,13,1034.57799
180.160031,24,1035.62623
53.075756,14,1036.229802
39.303357,14,1036.854316
38.085991,13,1037.416365
21.550329,12,1037.956814
35.641955,13,1038.58066
33.240823,12,1039.139666
37.124054,13,1039.71336
25.23488,13,1040.282954
51.960816,14,1040.888266
36.343527,13,1041.5044
35.745337,13,1042.101769
57.557052,15,1042.790076
29.789076,13,1043.37572
38.624487,13,1043.930424
34.339611,13,1044.52391
-521.230772,97,1048.731485
69.327413,17,1049.498666
-1137.130226,104,1054.20258
-367.009352,66,1057.167831
17.390474,12,1057.694446
-360.453346,58,1060.182777
-596.283852,105,1064.763745
-312.848039,82,1068.352029
-712.729442,92,1072.480982
82.904072,50,1074.660375
44.5344,15,1075.314709
43.367179,15,1075.971474
41.995837,15,1076.637796
10.800825,41,1078.398751
41.839619,14,1078.995571
47.555759,17,1079.73959
-153.584091,63,1082.494182
36.475844,13,1083.098386
35.341668,13,1083.688852
224.938925,30,1085.018226
213.760043,27,1086.24326
56.895838,15,1086.898931
42.165365,14,1087.525163
55.623257,15,1088.20647
192.51174,26,1089.331765
74.151778,17,1090.076383
55.565066,16,1090.823604
47.415529,16,1091.576729
172.790873,24,1092.614449
47.276522,16,1093.389442
-676.606299,104,1098.01876
62.777388,17,1098.804476
45.574896,15,1099.50917
53.131458,17,1100.260763
58.683719,15,1100.946915
61.317546,16,1101.668743
138.051498,21,1102.61924
6.085912,10,1103.048899
15.774961,11,1103.593313
55.185899,15,1104.236263
70.90018,17,1104.994043
70.4116,16,1105.691127
139.362745,21,1106.601143
198.257725,25,1107.6922
84.726878,18,1108.506569
137.056899,22,1109.453584
43.045529,14,1110.053104
63.728285,16,1110.766616
169.348391,24,1111.876649
93.529038,19,1112.756888
94.009088,18,1113.52209
76.022435,18,1114.314727
195.38245,26,1115.531784
90.1688,18,1116.312138
220.290361,28,1117.525395
55.278873,15,1118.173643
75.135785,17,1118.916273
265.075595,30,1120.282305
94.67971,19,1121.108616
47.370321,15,1122.24041
366.276947,37,1123.887875
329.021561,33,1125.317442
305.249215,33,1126.772821
461.864145,42,1128.64247
343.951216,37,1130.362904
446.429477,42,1132.205542
364.913991,39,1133.893981
427.701046,41,1135.741026
323.501426,34,1137.246135
485.277916,47,1139.323507
189.25633,27,1140.50387
241.702905,30,1141.838564
446.594145,42,1143.725295
367.600768,41,1145.548252
463.810895,45,1147.522214
474.880354,45,1149.50088
416.582458,40,1151.225956
407.334929,41,1152.996318
365.28167,39,1154.764974
453.853335,42,1156.677938
381.43219,38,1158.340706
344.62837,36,1159.957852
146.657788,40,1161.679772
392.478026,39,1163.409256
402.957809,41,1165.23187
303.693559,32,1166.641536
363.920775,37,1168.289543
365.392754,37,1169.896868
269.263703,31,1171.296682
255.785841,30,1172.620219
376.196073,37,1174.317281
450.800852,43,1176.198142
408.919795,40,1177.948432
413.605701,40,1179.752902
418.932998,39,1181.505053
278.010299,31,1182.846372
249.724151,29,1184.205655
259.571482,29,1185.488935
323.915519,34,1187.043889
280.641502,32,1188.450914
319.342066,35,1190.062996
267.643951,31,1191.423902
207.43572,26,1192.584911
185.168165,24,1193.71191
259.123349,30,1195.044101
382.336347,38,1196.794272
355.09198,36,1198.363201
228.441303,28,1199.629223
149.929449,23,1200.731756
229.025726,28,1201.944411
143.197242,22,1202.897652
162.306967,23,1203.910477
282.368608,31,1205.276624
341.359446,37,1206.889275
161.114604,23,1207.895181
241.647502,29,1209.175865
126.709916,21,1210.088351
247.910276,30,1211.424288
167.921875,24,1212.46266
142.521604,21,1213.450554
186.681645,25,1214.551317
244.104609,28,1215.805391
211.11863,27,1217.240372
186.103713,25,1218.437067
103.239705,19,1219.316193
126.617843,21,1220.243406
134.581686,22,1221.221853
124.513811,20,1222.119834
151.104076,23,1223.171909
145.902111,22,1224.190269
246.973038,29,1225.445564
106.96346,20,1226.330573
127.493056,21,1227.238781
179.3859,24,1228.279954
145.278036,22,1229.2565
150.55096,23,1230.412458
127.11853,21,1231.319063
143.318586,22,1232.32969
111.969882,20,1233.198746
122.346241,20,1234.059326
145.009283,22,1235.066693
163.622336,23,1236.073861
142.452833,22,1237.027581
131.124007,21,1237.96487
152.196368,23,1239.040424
129.314368,21,1239.993248
128.428387,21,1240.899665
105.673806,19,1241.749141
145.064933,22,1242.706593
111.80737,20,1243.578127
116.227224,20,1244.513357
103.981541,19,1245.328547
116.644076,20,1246.221605
143.029403,22,1247.173667
112.619753,20,1248.082318
106.662094,19,1248.950832
120.008488,21,1249.886314
128.687471,21,1250.852636
91.324088,18,1251.694406
104.225306,19,1252.530795
80.70177,17,1253.294453
146.905757,22,1254.254075
103.022244,19,1255.076236
102.223872,19,1255.967405
103.571819,19,1256.802973
122.561443,20,1257.701344
144.768044,22,1258.684124
96.918979,19,1259.526797
105.734595,19,1260.344641
146.841481,22,1261.350794
166.92126,24,1262.428918
145.748667,22,1263.38431
121.910799,20,1264.251686
151.825739,23,1265.237611
103.471546,19,1266.079745
138.868165,21,1267.003746
84.644761,18,1267.790313
90.376248,18,1268.599976
123.513891,20,1269.492957
105.927723,19,1270.339947
160.60379,23,1271.338802
101.469845,18,1272.136331
116.204065,20,1272.997172
142.364708,21,1273.95064
88.461672,18,1274.741551
145.754852,22,1275.716852
131.185443,21,1276.653256
90.208805,18,1277.447495
151.977304,23,1278.522266
126.406614,21,1279.486109
105.260798,19,1280.337641
144.566395,22,1281.304004
99.715702,18,1282.128127
112.865227,20,1283.026626
108.058564,19,1283.848005
116.06682,20,1284.739786
147.779202,22,1285.697596
123.091209,20,1286.578058
101.820178,18,1287.366957
130.771034,21,1288.315834
128.888649,21,1289.23622
89.655561,18,1290.03099
106.098646,19,1290.848983
122.882291,20,1291.728522
103.841498,19,1292.559547
103.594333,19,1293.39647
82.15093,17,1294.164205
130.150926,21,1295.127651
109.293338,20,1295.992184
142.343287,21,1296.912151
103.090403,19,1297.759972
89.150899,18,1298.534331
144.252822,22,1299.528216
145.351592,22,1300.516635
90.451381,18,1301.315187
97.088731,19,1302.191063
130.767462,21,1303.136742
121.221411,20,1303.98929
100.211519,18,1304.777465
102.254218,18,1305.604714
90.41466,18,1306.43743
127.157499,21,1307.369746
97.078204,19,1308.21858
81.512849,17,1309.02261
122.027421,20,1309.958146
82.227302,17,1310.723404
81.457297,17,1311.460983
122.489997,20,1312.345877
103.467343,19,1313.245149
103.495007,19,1314.06866
108.391859,19,1314.879068
124.716939,20,1315.785912
99.637158,18,1316.57976
122.076579,21,1317.519494
127.179851,21,1318.42475
88.257448,18,1319.207977
104.985031,19,1320.06774
85.232854,18,1320.841356
103.662867,19,1321.693878
85.757241,18,1322.507976
87.782692,18,1323.291706
88.206402,18,1324.121807
89.888171,18,1324.969368
97.750628,19,1325.807853
126.81271,21,1326.733195
105.787932,19,1327.610788
86.466922,18,1328.419784
89.765731,18,1329.220866
87.359884,18,1329.995651
105.015478,19,1330.823936
96.166927,19,1331.660458
91.542228,18,1332.492309
91.66723,18,1333.30762
110.993816,20,1334.176245
112.538052,20,1335.044903
103.754635,19,1335.896297
104.197104,19,1336.777135
144.340912,22,1337.776916
102.9359,18,1338.553747
89.375024,18,1339.378479
122.409636,20,1340.293489
130.562021,21,1341.25303
103.448356,19,1342.133996
90.074565,18,1342.906298
91.382033,18,1343.739394
114.263986,20,1344.653236
103.62248,19,1345.96404
103.430616,19,1346.830468
105.854578,19,1347.680797
103.476541,19,1348.490092
111.085815,20,1349.367741
104.199607,19,1350.233022
81.800184,17,1351.008484
87.519005,18,1351.796115
111.715696,20,1352.669495
96.837497,19,1353.513773
101.941454,19,1354.35911
125.996465,21,1355.276029
103.508196,19,1356.115057
81.735189,17,1356.873697
104.903172,19,1357.711102
81.79629,17,1358.439826
90.324134,18,1359.248836
104.2455,19,1360.11216
130.919499,21,1361.031191
129.569328,21,1361.950359
130.301974,21,1362.908587
130.042101,21,1363.84761
105.858094,19,1364.753434
97.004758,19,1365.580078
110.170877,20,1366.470043
123.935653,20,1367.420469
110.177763,20,1368.373217
103.544543,19,1369.28613
88.378453,18,1370.069662
102.701999,19,1370.930986
130.764126,21,1371.874933
72.393204,17,1372.602955
123.109476,20,1373.469003
142.456541,22,1374.4362
128.004766,21,1375.340001
86.345857,18,1376.139691
87.816733,18,1376.932332
101.08012,19,1377.830804
110.330838,20,1378.705799
110.301829,20,1379.562698
123.844996,20,1380.471949
81.097305,17,1381.245103
104.932122,19,1382.063433
103.201889,19,1382.880935
85.666004,17,1383.621443
96.420918,19,1384.490623
102.807159,18,1385.302084
103.393639,19,1386.158792
104.434366,19,1386.981012
103.11269,19,1387.824131
85.800024,18,1388.601713
107.773771,19,1389.443826
81.933776,17,1390.21724
104.160454,19,1391.059298
89.881263,18,1391.856226
90.719391,18,1392.703888
87.305494,18,1393.488709
108.437695,20,1394.375183
82.630561,17,1395.10053
88.533823,18,1395.912665
89.780994,18,1396.706585
108.619497,19,1397.567883
90.948822,18,1398.36817
128.333727,21,1399.337222
113.277366,20,1400.233131
103.598934,19,1401.08447
86.347502,18,1401.89835
96.878723,19,1402.737626
104.093778,19,1403.597208
95.766984,19,1404.427917
121.457378,20,1405.309092
128.220753,21,1406.22126
74.945466,17,1406.986425
88.313328,18,1407.786012
108.797968,19,1408.596427
147.809976,23,1409.616124
81.467382,17,1410.349097
95.30645,19,1411.220771
133.727059,22,1412.276184
119.406343,21,1413.211381
124.045388,21,1414.135279
108.102946,20,1415.05525
112.511912,21,1416.020522
123.838377,20,1416.983093
97.660831,19,1417.834285
103.053672,19,1418.671621
83.678149,18,1419.485007
112.692379,21,1420.419005
103.566248,19,1421.248728
111.79448,20,1422.159508
127.188787,21,1423.081679
121.245825,20,1423.98169
90.960273,18,1424.785769
124.826825,20,1425.683262
107.999877,20,1426.601085
85.84688,18,1427.408042
126.941666,21,1428.33704
103.832116,19,1429.22524
142.877767,22,1430.199149
130.806593,21,1431.16875
85.016253,18,1431.960974
104.177138,19,1432.8333
92.105481,19,1433.69183
88.593831,18,1434.498096
85.799988,17,1435.257753
93.194967,19,1436.10416
96.333669,19,1436.939713
113.240959,21,1437.881411
154.99506,24,1438.933064
107.397131,20,1439.892222
127.231683,22,1440.918976
139.917608,23,1441.955261
154.237659,24,1443.095587
115.749338,22,1444.066591
108.271415,20,1444.944651
109.677969,20,1445.836899
110.351512,20,1446.765678
107.791304,20,1447.635949
113.351328,20,1448.558907
80.659599,17,1449.324254
96.779378,19,1450.188375
112.147125,21,1451.138086
132.709291,23,1452.138905
146.213711,22,1453.144913
112.42214,21,1454.080573
144.420038,22,1455.045912
145.948849,23,1456.063887
129.096925,22,1457.051499
141.807916,25,1458.236667
108.228296,20,1459.194332
116.724969,22,1460.236863
125.882431,21,1461.1485
123.559324,22,1462.1432
106.861743,20,1463.137175
150.175572,23,1464.158527
191.324324,26,1465.309096
112.104748,21,1466.261269
136.543651,22,1467.241912
129.639463,22,1468.190261
111.304696,20,1469.072542
114.992671,21,1470.00675
126.146581,21,1470.943615
150.158358,23,1471.991498
149.518368,23,1472.993655
148.024077,24,1474.079952
146.169272,22,1475.062801
118.040931,21,1476.039419
121.351313,22,1477.010592
125.856822,21,1477.935474
163.581452,26,1479.090293
146.043692,22,1480.065513
142.576857,24,1481.168258
167.430363,27,1482.364604
150.767569,24,1483.467023
227.396795,31,1484.909671
219.039091,46,1486.967481
161.111919,26,1488.116016
186.846366,32,1489.55973
274.479927,39,1491.284493
372.039464,49,1493.456703
183.121398,28,1494.707133
200.937524,31,1496.117608
-148.862848,87,1499.989134
-1070.567176,230,1510.346646
381.869103,43,1512.239411
249.144939,33,1513.714591
144.971459,33,1515.390706
75.392313,68,1518.428696
-1272.219995,179,1526.545208
-343.021956,190,1535.073143
329.362498,43,1537.013105
252.649089,36,1538.649759
293.164615,38,1540.321972
153.686518,24,1541.368001
301.504955,42,1543.26892
376.303985,47,1545.354974
197.348045,30,1546.771841
215.633297,31,1548.17104
285.957098,35,1549.797477
201.088623,28,1551.010432
227.055145,35,1552.536667
154.050071,24,1553.603139
166.038436,26,1554.793167
225.469619,32,1556.212452
-973.572192,119,1561.517277
228.174311,31,1562.95053
350.10385,42,1564.821039
193.462422,27,1566.02177
200.070119,28,1567.265184
192.417074,27,1568.491581
252.928007,33,1571.007852
146.541855,23,1572.120156
246.16648,35,1573.743299
-509.178973,272,1586.082216
288.647807,35,1587.744758
242.068377,31,1589.153
153.456587,24,1590.227136
223.056337,30,1591.571452
142.309014,23,1592.573915
158.694966,25,1593.668367
172.079584,25,1594.797267
284.524045,38,1596.485685
205.854448,30,1597.885138
358.172634,44,1599.855289
150.636495,24,1600.912156
173.417644,25,1602.05391
128.195228,21,1603.002652
155.801739,24,1604.0798
202.11987,28,1605.308405
136.776477,21,1606.233426
219.985204,29,1607.500269
153.978462,23,1608.52644
137.00881,22,1609.544008
185.925725,25,1610.674928
165.970159,24,1611.768858
172.419308,24,1612.855946
170.826011,25,1613.973397
149.081822,24,1615.087881
153.356896,24,1616.210072
262.970457,33,1617.687378
173.094541,26,1618.811132
280.445579,37,1620.498541
147.540423,23,1621.556874
150.631378,24,1622.614106
158.922677,25,1623.723956
286.943011,36,1625.352382
153.482185,24,1626.443121
139.584564,24,1627.510885
137.99725,24,1628.565155
294.156729,40,1630.390476
209.088677,31,1631.761857
549.424196,72,1635.035482
158.064046,27,1636.25251
170.802426,25,1637.372321
258.982241,40,1639.171732
170.316509,28,1640.490073
157.617054,25,1641.630141
152.131974,25,1642.733119
137.315778,23,1643.746071
250.443637,34,1645.242043
138.444096,24,1646.347391
186.708227,29,1647.678356
132.585374,23,1648.768737
129.610132,22,1649.740489
158.465583,26,1650.91823
314.293719,41,1652.829568
202.504399,29,1654.118098
143.554607,24,1655.221188
165.997534,27,1656.442126
163.531113,23,1657.461968
232.0015,33,1658.957271
229.363009,32,1660.357708
214.927287,31,1661.727491
522.563748,52,1664.092892
170.704928,25,1665.224674
227.545256,32,1666.628721
346.093485,43,1668.542602
172.227869,25,1669.725742
467.517638,55,1672.147414
182.012227,28,1673.434901
175.573531,28,1674.718583
167.617257,27,1675.92376
572.377653,65,1678.782922
174.512613,27,1679.999024
170.209995,25,1681.146874
188.489142,26,1682.343638
456.090451,49,1684.596175
248.472588,33,1686.028016
247.322751,33,1687.489992
164.941472,25,1688.587212
424.450884,46,1690.698838
526.059945,54,1693.077431
289.244153,38,1694.793792
516.361613,58,1697.387459
183.919579,28,1698.678326
268.534232,35,1700.390135
572.655192,58,1703.070129
292.182907,43,1705.029029
293.429412,38,1706.700923
239.533973,39,1708.493198
169.73914,48,1710.637658
96.554071,28,1711.877912
326.115487,46,1713.942852
144.719449,35,1715.489284
119.114041,31,1716.908891
351.522077,45,1718.892464
119.507158,141,1725.150513
652.453863,77,1728.677969
143.376388,33,1730.193217
116.630889,30,1731.526124
236.045294,42,1733.373954
223.708948,46,1735.494238
-438.013566,78,1738.991449
-560.608367,75,1742.355863
256.851558,49,1744.524819
286.45817,41,1746.339446
-1770.128177,189,1754.991936
137.902024,31,1756.409979
336.39903,48,1758.597732
133.155663,38,1760.341638
-619.363807,111,1765.251602
-504.478988,138,1771.504092
199.054025,80,1775.122658
-1112.795684,111,1780.061563
248.427809,53,1782.433937
-1614.746744,151,1789.427148
160.810011,37,1791.145008
28.573051,17,1791.909141
30.318821,17,1792.660851
83.342494,25,1793.848769
31.14221,17,1794.607078
-378.39719,130,1804.099631
-784.595767,87,1808.042381
243.594675,75,1811.469388
-492.993169,94,1815.772661
-521.393086,96,1820.2226
-962.030505,122,1825.808613
331.624339,45,1827.829637
-289.550728,113,1832.946043
265.781948,39,1834.642399
394.282211,63,1837.446306
300.711685,54,1839.811681
782.467102,96,1844.174999
-273.562747,69,1847.193738
51.812336,20,1848.051304
522.390141,66,1851.018774
399.351603,57,1853.556017
346.799795,60,1856.206915
-1289.182512,218,1865.838551
-346.3689,91,1869.964642
184.456114,55,1872.36749
244.400386,33,1873.791178
275.197822,38,1875.485397
488.334927,59,1878.130208
369.976099,49,1880.310402
152.803157,33,1881.766925
71.254363,24,1882.856546
542.554448,67,1885.960097
261.847973,35,1887.506293
406.834702,58,1890.068994
-7016.879186,642,1918.920699
-429.191086,86,1922.901892
115.619011,182,1931.087461
-291.676467,89,1935.051652
-358.537098,98,1939.585578
289.366731,42,1941.537012
473.283123,53,1943.876592
382.64004,52,1946.254259
366.129013,40,1948.015465
468.421978,48,1950.108307
497.385545,55,1952.580712
432.357756,45,1954.514055
302.488273,39,1956.299488
282.641216,41,1958.139144
271.928081,36,1959.69983
548.523503,60,1962.443074
214.99297,35,1963.986578
478.465961,50,1966.172577
481.406793,47,1968.239559
-82.344668,173,1976.022893
268.006967,36,1977.630897
360.772499,37,1979.302801
453.383726,45,1981.294415
471.845897,48,1983.430943
453.261421,48,1985.502396
265.36528,32,1987.004144
401.972496,41,1988.799984
454.858706,48,1990.911734
-24.727177,58,1993.430873
446.347382,44,1995.389629
468.503228,51,1997.681004
-362.978094,100,2002.11942
474.965948,47,2004.244433
-288.14394,113,2009.35443
275.52402,42,2011.174178
324.537551,36,2012.744751
300.751821,87,2016.523259
306.32453,34,2018.017255
423.550614,76,2021.381815
187.789236,45,2023.354745
285.364103,85,2030.111117
329.479826,37,2031.804487
295.112067,48,2033.993305
-294.279444,143,2040.525654
391.868279,39,2042.207453
363.035355,38,2043.963137
395.669951,40,2045.716284
433.963152,51,2048.008988
393.553544,42,2049.884364
454.256737,46,2051.917702
485.123981,45,2053.912549
306.072784,40,2055.719266
326.904476,38,2057.418405
228.312885,50,2059.690493
393.277306,39,2061.422819
243.510245,33,2062.84841
393.228919,45,2064.846967
276.162,72,2068.115874
457.854787,43,2070.230405
399.450861,39,2071.938263
275.659531,32,2073.349083
293.143043,39,2075.090435
226.488402,32,2076.538878
430.634334,42,2078.402469
-1158.772538,249,2089.518301
476.650342,44,2091.515906
233.012251,34,2093.025329
360.852813,38,2094.702581
297.236547,42,2096.530126
455.519921,49,2098.723308
270.599385,37,2100.450824
341.308051,37,2102.070082
432.323441,45,2104.09859
428.497564,43,2106.084914
363.920608,37,2107.739625
226.228168,29,2109.008725
391.737002,45,2111.026684
480.941125,44,2113.01429
308.9645,35,2114.53632
490.023455,52,2116.854156
204.074929,32,2118.275929
224.263791,36,2119.869989
30.936322,17,2120.621088
211.820142,35,2122.184396
162.265038,33,2123.727693
-93.687893,92,2127.809629
316.973977,38,2129.535884
323.497748,35,2131.330544
107.047375,85,2135.167807
376.505199,43,2137.095431
283.967635,33,2138.555516
391.527867,39,2140.292422
415.414232,42,2142.179113
306.893289,35,2143.749053
308.695793,38,2145.423582
264.743777,34,2146.970865
-1024.710495,250,2158.151264
193.308402,36,2159.767865
405.101165,46,2161.859039
225.107871,37,2163.48449
454.6289,42,2165.360674
-383.687846,75,2168.660931
252.100866,32,2170.116217
322.737868,41,2171.883031
208.015281,33,2173.323042
552.493087,55,2175.87728
174.986155,31,2177.339284
150.125083,29,2178.781682
-632.480417,115,2183.861401
259.605006,32,2185.270041
385.019628,40,2187.017643
489.493349,48,2189.106912
476.768387,73,2192.413913
221.820251,35,2193.952931
256.213768,30,2195.343876
352.910342,42,2197.238358
508.28553,47,2199.311278
319.85568,41,2201.145694
-669.98014,143,2207.404386
241.456535,28,2208.666755
307.564238,34,2210.171823
273.010434,31,2211.564001
1011.329835,77,2215.085608
452.259479,45,2217.284792
505.317448,46,2219.327687
506.009939,51,2221.644719
470.100686,43,2223.527539
354.430697,40,2225.356958
296.763802,31,2226.756705
502.173718,47,2228.85835
467.646625,47,2230.999923
381.520643,44,2233.062112
302.818588,36,2234.648785
233.180874,36,2236.246591
423.814422,45,2238.249836
286.565108,31,2239.657584
242.685534,29,2240.998444
310.77701,32,2242.418629
309.109625,37,2244.03404
474.891658,42,2245.90938
309.439607,32,2247.285177
248.158762,29,2248.601881
749.124308,71,2252.882036
583.912791,55,2255.340337
240.74248,31,2256.699013
228.087213,27,2257.903576
397.904851,45,2259.936603
450.107056,44,2261.90591
306.061156,37,2263.576253
289.025903,33,2265.070533
266.542909,30,2266.392814
250.036394,37,2268.016886
233.904842,29,2269.296065
411.892865,40,2271.121684
210.866571,28,2272.39866
488.898414,46,2274.504497
473.766577,46,2276.553643
428.216973,40,2278.81114
446.945912,42,2280.649809
579.896625,53,2283.010606
364.164104,42,2284.903208
345.828485,40,2286.705061
262.259076,30,2288.040431
540.226213,54,2290.581186
433.529874,44,2292.598691
355.762739,36,2294.18297
481.870522,43,2296.163931
495.543676,44,2298.105828
399.505255,40,2299.838222
370.783142,37,2301.501691
-482.95591,110,2306.477881
438.750789,45,2308.474712
390.545776,47,2310.610758
264.643324,30,2311.961913
469.262852,49,2314.087478
302.535411,34,2315.595374
418.630247,39,2317.371182
507.470149,49,2319.611938
570.151109,55,2322.029193
367.931438,40,2323.773011
546.945388,56,2326.252445
249.780853,30,2327.647722
720.683889,74,2331.032379
225.106785,28,2332.265242
499.871292,51,2334.551767
303.640805,40,2336.336774
357.813501,37,2337.951906
315.748674,34,2339.517692
340.665755,36,2341.057927
302.464664,42,2342.915999
496.352628,56,2345.371162
409.150741,43,2347.285766
272.610736,32,2348.708795
307.834196,40,2350.464064
506.284491,48,2352.624586
353.032785,37,2354.291783
388.719521,40,2356.03836
269.726556,35,2357.647658
421.206672,41,2359.43511
367.495176,38,2361.215449
417.173864,40,2363.023437
538.802773,52,2365.294349
336.576506,37,2366.919521
460.05661,47,2369.029359
364.770584,37,2370.661837
353.730611,40,2372.476296
280.362254,31,2373.837258
387.648347,41,2375.718353
347.304115,36,2377.318278
433.670338,42,2379.193673
373.646252,37,2380.978772
300.861439,32,2382.415599
362.774007,37,2384.019382
398.480681,40,2385.814825
436.899426,42,2387.696852
280.280204,36,2389.322372
334.280584,37,2390.951263
420.424469,40,2392.68979
328.065251,37,2394.279254
298.403452,34,2395.748922
271.770087,31,2397.285569
436.3857,47,2399.406991
295.531539,34,2400.977641
429.457961,42,2402.85312
457.857388,44,2404.8155
350.497805,36,2406.455589
327.251148,36,2408.033166
290.713584,33,2409.505939
487.035096,50,2411.842458
326.680986,40,2413.599446
288.361237,33,2415.033562
350.057721,37,2416.707933
264.828314,39,2418.48056
461.683726,46,2420.558017
346.92504,37,2422.180511
263.906892,31,2423.539901
281.423066,39,2425.271456
347.296941,37,2426.912056
423.045215,46,2428.998586
340.903029,37,2430.64538
266.620319,39,2432.329099
637.306472,59,2434.982368
285.647175,31,2436.428288
277.473713,34,2437.953795
347.646717,36,2439.581568
436.642251,42,2441.476747
295.153802,38,2443.173845
317.752455,35,2444.70184
434.932882,43,2446.587241
350.853591,38,2448.268434
431.669698,43,2450.121479
276.854892,36,2451.743289
326.213466,41,2453.542208
686.715297,64,2456.364269
305.901718,34,2457.90095
646.055345,61,2460.621598
378.616395,38,2462.380057
389.803701,42,2464.238076
320.671334,36,2465.848695
374.005434,38,2467.556581
285.741324,40,2469.316842
434.628805,44,2471.286247
-36.264882,56,2473.759678
394.649394,43,2475.680529
265.973816,33,2478.118608
368.364369,39,2479.847635
278.838168,33,2481.321139
273.088181,31,2482.716586
-190.925997,171,2490.293784
285.934244,32,2491.729663
480.231578,49,2493.912073
333.597528,36,2495.525317
420.370414,44,2497.459547
-353.448492,213,2506.947033
459.280524,46,2509.036147
421.604146,43,2510.948756
-533.895247,118,2516.122113
412.443257,40,2517.937666
403.017811,40,2519.712307
368.389783,36,2521.329893
670.776077,64,2524.147702
983.540099,70,2527.263645
401.260975,41,2529.0698
400.961805,40,2530.924553
364.384392,38,2532.63786
328.471966,35,2534.205151
410.573706,40,2535.998172
545.892838,59,2538.736847
431.91116,44,2540.68323
397.331899,40,2542.571143
998.50343,75,2545.895204
493.419281,46,2547.894731
403.880702,40,2549.620939
713.430847,64,2552.571882
262.512968,37,2554.180918
435.604677,43,2556.108339
378.903362,38,2557.81301
458.044408,42,2559.729847
459.532814,42,2561.59301
396.639448,40,2563.348072
306.962131,34,2564.880814
146.487018,67,2567.89665
505.8664,47,2569.973576
377.212753,37,2571.598374
410.393593,47,2573.673947
392.712977,39,2575.41296
496.692936,45,2577.365921
388.640868,39,2579.052871
396.531733,38,2580.726463
419.913787,42,2582.683975
384.626555,40,2584.549163
-2330.967553,80,2588.139763
456.042048,43,2590.064041
413.797136,41,2591.929228
429.068302,41,2593.819487
381.09217,40,2595.609517
458.845785,44,2597.540717
495.973616,46,2599.593403
504.313151,46,2601.65906
348.695962,40,2603.42245
693.590601,62,2606.382389
498.618911,46,2608.465378
312.316268,40,2610.233596
482.323855,44,2612.188139
686.408401,60,2614.849367
512.084941,46,2616.951763
469.448419,72,2620.137378
465.986951,46,2622.190548
370.823062,38,2623.868099
295.953759,38,2625.607208
354.511787,37,2627.273712
373.066728,38,2628.908509
478.521166,46,2630.982981
678.808739,66,2633.873971
474.846993,44,2635.805131
270.237364,37,2637.537771
594.678506,137,2643.637004
500.083237,46,2645.733009
468.343105,44,2647.712539
466.957657,43,2649.608248
358.727456,37,2651.255838
405.843623,39,2652.973132
392.616543,39,2654.665415
413.409755,40,2656.454432
406.367223,39,2658.267314
458.066982,43,2660.146574
528.650285,46,2662.178405
416.939133,40,2663.986342
681.522744,63,2666.836521
698.844995,60,2669.556972
300.451144,37,2671.173781
468.897406,44,2673.183429
413.024735,43,2675.128013
342.007922,35,2676.734381
362.990028,36,2678.473481
417.96696,42,2680.302191
285.909436,35,2681.863112
450.932778,43,2683.763637
256.601586,38,2685.512378
496.180664,45,2687.524379
501.259189,47,2689.581289
679.13506,60,2692.252011
709.942297,62,2695.078236
460.19163,42,2696.978232
658.653358,60,2699.658839
461.972547,44,2701.643939
332.883235,40,2704.335557
456.174218,47,2706.447099
505.577066,46,2708.540193
632.147121,60,2711.163491
462.317226,44,2713.200881
659.263344,62,2715.90016
427.926414,41,2717.675174
449.600629,45,2719.646067
435.076888,43,2721.542758
514.740951,50,2723.758635
571.682736,55,2726.154158
614.833822,60,2728.834146
661.306863,62,2731.608487
662.779012,60,2734.285894
655.41632,60,2736.928082
226.256812,29,2738.257955
333.04296,35,2739.820186
328.960895,36,2741.454179
277.766655,36,2743.019971
352.677572,36,2744.687098
449.447187,41,2746.499855
301.302722,36,2748.096965
297.924481,39,2749.836479
295.067537,34,2751.424037
662.80246,63,2754.267084
383.607876,39,2755.965696
623.82197,58,2758.574573
600.881738,57,2761.128939
318.463664,38,2762.845253
642.548584,58,2765.438266
409.99096,41,2767.218077
284.758504,34,2768.697738
617.421282,55,2771.127372
290.301379,40,2772.931358
477.825659,46,2774.982071
300.48182,33,2776.431012
629.773323,58,2778.991072
246.705994,30,2780.401236
